l;"""Cl2 + Propene --> AllylCl + HCl"" rate";"""Cl2 + Propene --> 12-ClC3"" rate";HCl;Propene;Cl2;AllylCl;12-ClC3;FLMOL;T
4.85000000000000;5.47578978151900e-004;6.77345993005167e-004;1.40490795534465e-002;0.778024444902513;0.154245008374377;1.40490795534465e-002;3.96323876162169e-002;0.603113785543900;573.111692606882
4.95000000000000;5.67437015915710e-004;6.74338882888609e-004;1.47257625199890e-002;0.777183300414177;0.152910478901462;1.47257625199890e-002;4.04546956443829e-002;0.602637123168171;575.434149364012
5.05000000000000;5.87792292339442e-004;6.71142546468512e-004;1.54273533696432e-002;0.776317769060726;0.151553125620503;1.54273533696432e-002;4.12743985794847e-002;0.602162720147480;577.770966151408
5.15000000000000;6.08641520902218e-004;6.67753682729018e-004;1.61544797498095e-002;0.775427273413598;0.150172521759980;1.61544797498095e-002;4.20912453268025e-002;0.601690712571510;580.122279542824
5.25000000000000;6.29979756620634e-004;6.64169052371590e-004;1.69077641481488e-002;0.774511242290940;0.148768250056016;1.69077641481488e-002;4.29049793567466e-002;0.601221238819676;582.488210462315
5.35000000000000;6.51800244366764e-004;6.60385493401795e-004;1.76878216451357e-002;0.773569112989968;0.147339904939476;1.76878216451357e-002;4.37153387802841e-002;0.600754439506489;584.868862110563
5.45000000000000;6.74094259655865e-004;6.56399938071763e-004;1.84952574654710e-002;0.772600333715803;0.145887094905535;1.84952574654710e-002;4.45220564477209e-002;0.600290457414926;587.264317750088
5.55000000000000;6.96850942305934e-004;6.52209431225439e-004;1.93306643192661e-002;0.771604366215445;0.144409445073152;1.93306643192661e-002;4.53248600728714e-002;0.599829437416855;589.674638345955
5.65000000000000;7.20057123543448e-004;6.47811150086280e-004;2.01946195246274e-002;0.770580688624866;0.142906599941169;2.01946195246274e-002;4.61234723847095e-002;0.599371526379453;592.099860059542
5.75000000000000;7.43697147327841e-004;6.43202425517486e-004;2.10876819042313e-002;0.769528798536177;0.141378226346711;2.10876819042313e-002;4.69176113086496e-002;0.598916873056608;594.539991594112
5.85000000000000;7.67752686892223e-004;6.38380764773199e-004;2.20103884497260e-002;0.768448216290601;0.139824016630305;2.20103884497260e-002;4.77069901796416e-002;0.598465627964234;596.995011392315
5.95000000000000;7.92202557751575e-004;6.33343875745076e-004;2.29632507493595e-002;0.767338488501435;0.138243692010563;2.29632507493595e-002;4.84913179892823e-002;0.598017943238451;599.464864687415
6.05000000000000;8.17022528712330e-004;6.28089692691944e-004;2.39467511761518e-002;0.766199191809202;0.136637006169355;2.39467511761518e-002;4.92702996691398e-002;0.597573972475571;601.949460412008
6.15000000000000;8.42185132728373e-004;6.22616403420784e-004;2.49613388362340e-002;0.765029936868976;0.135003749046101;2.49613388362340e-002;5.00436364124557e-002;0.597133870552879;604.448667970218
6.25000000000000;8.67659479787975e-004;6.16922477864863e-004;2.60074252797158e-002;0.763830372567081;0.133343750837159;2.60074252797158e-002;5.08110260363283e-002;0.596697793429207;606.962313881985
6.35000000000000;8.93411074380940e-004;6.11006697979242e-004;2.70853799796275e-002;0.762600190461212;0.131656886193155;2.70853799796275e-002;5.15721633863782e-002;0.596265897924379;609.49017831096
6.45000000000000;9.19401640482225e-004;6.04868188845115e-004;2.81955255881620e-002;0.761339129434392;0.129943078603520;2.81955255881620e-002;5.23267407857648e-002;0.595838341476668;612.031991490792
6.55000000000000;9.45588957392561e-004;5.98506450842465e-004;2.93381329836241e-002;0.760046980549012;0.128202304953506;2.93381329836241e-002;5.30744485302331e-002;0.595415281877514;614.587430068279
6.65000000000000;9.71926710190505e-004;5.91921392715349e-004;3.05134161261941e-002;0.758723592082567;0.126434600234403;3.05134161261941e-002;5.38149754306428e-002;0.594996876982867;617.156113385786
6.75000000000000;9.98364358965296e-004;5.85113365316019e-004;3.17215267458368e-002;0.757368874721503;0.124640062382680;3.17215267458368e-002;5.45480094041436e-002;0.594583284400679;619.737599729678
6.85000000000000;1.02484703140450e-003;5.78083195773271e-004;3.29625488914137e-002;0.755982806883988;0.122818857218368;3.29625488914137e-002;5.52732381148170e-002;0.594174661154240;622.33138257615
6.95000000000000;1.05131544369010e-003;5.70832221787340e-004;3.42364933762634e-002;0.754565440136219;0.120971223447052;3.42364933762634e-002;5.59903496642020e-002;0.593771163321282;624.936886870686
7.05000000000000;1.07770585499600e-003;5.63362325709027e-004;3.55432921621451e-002;0.753116904660410;0.119097477683647;3.55432921621451e-002;5.66990333316533e-002;0.593372945648982;627.553465382502
7.15000000000000;1.10395006115848e-003;5.55675968015121e-004;3.68827927304237e-002;0.751637414725686;0.117198019449519;3.68827927304237e-002;5.73989803639480e-002;0.592980161145308;630.180395180458
7.25000000000000;1.12997543328889e-003;5.47776219746862e-004;3.82547524966041e-002;0.750127274106015;0.115273336087817;3.82547524966041e-002;5.80898848129596e-002;0.592592960647438;632.81687428217
7.35000000000000;1.15570500719005e-003;5.39666793433972e-004;3.96588333316718e-002;0.748586881382088;0.113324007535014;3.96588333316718e-002;5.87714444195545e-002;0.592211492368318;635.462018533105
7.45000000000000;1.18105762940051e-003;5.31352071985455e-004;4.10945962610013e-002;0.747016735056899;0.111350710879951;4.10945962610013e-002;5.94433615411473e-002;0.591835901422796;638.114858777234
7.55000000000000;1.20594816549681e-003;5.22837134991092e-004;4.25614964186595e-002;0.745417438407871;0.109354224635239;4.25614964186595e-002;6.01053441195717e-002;0.591466329335164;640.774338385212
7.65000000000000;1.23028777590952e-003;5.14127781846444e-004;4.40588783415288e-002;0.743789703991925;0.107335432639915;4.40588783415288e-002;6.07571066851017e-002;0.591102913530365;643.439311209723
7.75000000000000;1.25398426392790e-003;5.05230551090801e-004;4.55859716935536e-002;0.742134357714210;0.105295327507085;4.55859716935536e-002;6.13983713915983e-002;0.590745786811511;646.108540040545
7.85000000000000;1.27694249976183e-003;4.96152735334019e-004;4.71418875152873e-002;0.740452342366477;0.103235013526076;4.71418875152873e-002;6.20288690768720e-002;0.590395076826869;648.780695633626
7.95000000000000;1.29906492348044e-003;4.86902391146501e-004;4.87256150974800e-002;0.738744720537743;0.101155708925832;4.87256150974800e-002;6.26483403414653e-002;0.590050905529845;651.45435638896
8.05000000000000;1.32025212834644e-003;4.77488343298579e-004;5.03360195793938e-002;0.737012676798064;9.90587474049684e-002;5.03360195793938e-002;6.32565366381797e-002;0.589713388635976;654.12800875095
8.15000000000000;1.34040352451312e-003;4.67920182763030e-004;5.19718403725390e-002;0.735257519056455;9.69455788346387e-002;5.19718403725390e-002;6.38532213638284e-002;0.589382635081331;656.8000484021
8.25000000000000;1.35941808125705e-003;4.58208257938964e-004;5.36316905082976e-002;0.733480678996326;9.48177690431700e-002;5.36316905082976e-002;6.44381709439085e-002;0.589058746487120;659.468782316042
8.35000000000000;1.37719514390756e-003;4.48363658617852e-004;5.53140570031592e-002;0.731683711496736;9.26769985967612e-002;5.53140570031592e-002;6.50111759001838e-002;0.588741816635630;662.132431728935
8.45000000000000;1.39363531944042e-003;4.38398192293722e-004;5.70173023278178e-002;0.729868292955316;9.05250604984768e-002;5.70173023278178e-002;6.55720418905718e-002;0.588431930962913;664.789136079071
8.55000000000000;1.40864142237952e-003;4.28324352519544e-004;5.87396670560003e-002;0.728036218439215;8.83638567385190e-002;5.87396670560003e-002;6.61205907102653e-002;0.588129166073839;667.436957952988
8.65000000000000;1.42211947026290e-003;4.18155279129790e-004;6.04792737555403e-002;0.726189397603834;8.61953936423625e-002;6.04792737555403e-002;6.66566612427232e-002;0.587833589285266;670.073889062606
8.75000000000000;1.43394418555853e-003;4.07904020405408e-004;6.22340891954026e-002;0.724329892511822;8.40218196544005e-002;6.22340891954026e-002;6.71801094429724e-002;0.587545258833899;672.696021322334
8.85000000000000;1.44406780847017e-003;3.97585853601361e-004;6.40020183229435e-002;0.722459822982990;8.18453289925175e-002;6.40020183229435e-002;6.76908113786051e-002;0.587264221867720;675.303072165294
8.95000000000000;1.45241248860772e-003;3.87215524489390e-004;6.57808677246310e-002;0.720581403319282;7.96681986238689e-002;6.57808677246310e-002;6.81886626075867e-002;0.586990515258143;677.892871965489
9.05000000000000;1.45890775938143e-003;3.76808184079888e-004;6.75683549135317e-002;0.718696932866882;7.74927784723418e-002;6.75683549135317e-002;6.86735788337121e-002;0.586724165166959;680.463214813128
9.15000000000000;1.46349153905200e-003;3.66379310684270e-004;6.93621186986351e-002;0.716808785540786;7.53214806248071e-002;6.93621186986351e-002;6.91454964371365e-002;0.586465186814977;683.011869381555
9.25000000000000;1.46611107429544e-003;3.55944625989894e-004;7.11597307364501e-002;0.714919398189710;7.31567674455503e-002;7.11597307364501e-002;6.96043728918395e-002;0.586213584309994;685.536590575425
9.35000000000000;1.46674980381875e-003;3.45520372159080e-004;7.29587395277427e-002;0.713031226453724;7.10011069588193e-002;7.29587395277427e-002;7.00501875319710e-002;0.585969350300133;688.036518360031
9.45000000000000;1.46534820715589e-003;3.35121902181503e-004;7.47566190344353e-002;0.711146796333822;6.88570250916635e-002;7.47566190344353e-002;7.04829405056442e-002;0.585732466536685;690.507993229939
9.55000000000000;1.46188609441195e-003;3.24765136746209e-004;7.65508164367942e-002;0.709268656296318;6.67270572504068e-002;7.65508164367942e-002;7.09026535796866e-002;0.585502903540497;692.948797878881
9.65000000000000;1.45635540686896e-003;3.14465865972519e-004;7.83387672452145e-002;0.707399362171562;6.46137332878767e-002;7.83387672452145e-002;7.13093700501327e-002;0.585280620671037;695.356752768233
9.75000000000000;1.44876057592827e-003;3.04239651699328e-004;8.01179108328495e-002;0.705541461666850;6.25195621529656e-002;8.01179108328495e-002;7.17031545144855e-002;0.585065566287762;697.729729671029
9.85000000000000;1.43911871701748e-003;2.94101730966496e-004;8.18857062195676e-002;0.703697478654789;6.04470163959249e-002;8.18857062195676e-002;7.20840925101507e-002;0.584857677979699;700.065665080064
9.95000000000000;1.42745965000932e-003;2.84066922082087e-004;8.36396478912899e-002;0.701869897452439;5.83985167429628e-002;8.36396478912899e-002;7.24522900220185e-002;0.584656882861434;702.362573292039
