l [m];Ethane;Ethylene;Hydrogen;Propane;Propene;FLMOL [kgmol/hr];t [s];T [K]
0.01;0.74887026;0.025724196;0.03175693;0.18761588;0.006032734;1.03279851;0.000667568;1242.999789
0.02;0.724811107;0.037815696;0.046716496;0.181755902;0.008900799;1.049005879;0.001329429;1228.429763
0.03;0.70853952;0.045988739;0.056839677;0.177781126;0.010850938;1.060265127;0.001988934;1218.124131
0.04;0.696225471;0.052171436;0.064503865;0.174766798;0.012332429;1.068951504;0.002646981;1210.129991
0.05;0.686332219;0.057137093;0.07066336;0.172341062;0.013526266;1.076036343;0.003304002;1203.587267
0.06;0.678077293;0.06127933;0.075804221;0.170314265;0.014524891;1.082021822;0.00396025;1198.045396
0.07;0.67100565;0.064826996;0.080209193;0.168575964;0.015382197;1.087203734;0.00461589;1193.237348
0.08;0.664828653;0.067925218;0.084057661;0.167056025;0.016132443;1.091771782;0.005271037;1188.991212
0.09;0.659351549;0.070671901;0.087470687;0.165707077;0.016798786;1.095855208;0.005925773;1185.189545
0.1;0.65443668;0.073136235;0.090533857;0.164495606;0.017397622;1.099546154;0.006580164;1181.748431
0.11;0.64998314;0.075368927;0.093309916;0.163397028;0.017940989;1.102912691;0.007234257;1178.605771
0.12;0.645914769;0.077408247;0.095846229;0.162392772;0.018437982;1.106006558;0.007888094;1175.714288
0.13;0.642172685;0.079283778;0.098179422;0.161468471;0.018895644;1.108868021;0.008541706;1173.037142
0.14;0.63871043;0.081018855;0.100338394;0.160612783;0.019319538;1.111529038;0.009195119;1170.545059
0.15;0.635490715;0.08263221;0.102346344;0.159816598;0.019714133;1.114015403;0.009848357;1168.214383
0.16;0.632483163;0.084139099;0.104222172;0.159072492;0.020083073;1.116348238;0.010501437;1166.025726
0.17;0.629662708;0.085552109;0.105981479;0.158374335;0.02042937;1.11854506;0.011154376;1163.962993
0.18;0.627008424;0.086881748;0.107637285;0.157717006;0.020755537;1.120620554;0.011807188;1162.012678
0.19;0.624502671;0.088136873;0.10920057;0.157096189;0.021063697;1.122587157;0.012459884;1160.163335
0.2;0.622130441;0.089325018;0.110680676;0.156508207;0.021355658;1.124455494;0.013112476;1158.405179
0.21;0.61987886;0.090452647;0.112085616;0.155949908;0.021632969;1.126234712;0.013764973;1156.729779
0.22;0.617736809;0.091525341;0.113422313;0.155418565;0.021896973;1.127932741;0.014417383;1155.129819
0.23;0.615694615;0.092547954;0.114696789;0.154911807;0.022148835;1.129556504;0.015069713;1153.59891
0.24;0.613743816;0.093524734;0.115914312;0.15442756;0.022389578;1.131112078;0.01572197;1152.131439
0.25;0.611876967;0.094459418;0.117079519;0.153963996;0.022620101;1.132604828;0.01637416;1150.722451
0.26;0.610087482;0.09535531;0.11819651;0.153519498;0.0228412;1.134039513;0.017026287;1149.367544
0.27;0.60836951;0.096215346;0.119268929;0.153092632;0.023053582;1.135420372;0.017678358;1148.062797
0.28;0.606717832;0.097042146;0.120300027;0.152682114;0.023257881;1.1367512;0.018330376;1146.804696
0.29;0.605127769;0.097838057;0.121292718;0.152286795;0.023454661;1.138035407;0.018982345;1145.590085
0.3;0.603595114;0.098605188;0.122249622;0.151905642;0.023644433;1.139276068;0.01963427;1144.416113
0.31;0.60211607;0.099345447;0.123173104;0.151537722;0.023827658;1.140475965;0.020286152;1143.280204
0.32;0.600687197;0.100060557;0.124065308;0.151182188;0.024004751;1.141637623;0.020937996;1142.180014
0.33;0.599305373;0.100752085;0.124928177;0.150838273;0.024176092;1.142763341;0.021589803;1141.113411
0.34;0.597967753;0.101421459;0.125763485;0.150505276;0.024342027;1.143855219;0.022241578;1140.078446
0.35;0.596671739;0.102069981;0.126572851;0.15018256;0.02450287;1.144915178;0.022893321;1139.073334
0.36;0.595414949;0.102698845;0.127357757;0.149869537;0.024658912;1.145944983;0.023545036;1138.096437
0.37;0.5941952;0.103309148;0.128119565;0.14956567;0.024810417;1.146946255;0.024196724;1137.146246
0.38;0.593010481;0.103901897;0.128859527;0.149270464;0.02495763;1.147920492;0.024848387;1136.221372
0.39;0.591858939;0.104478022;0.129578799;0.148983463;0.025100777;1.148869075;0.025500028;1135.320529
0.4;0.590738862;0.105038381;0.130278447;0.148704245;0.025240066;1.149793283;0.026151647;1134.442526
0.41;0.589648663;0.10558377;0.13095946;0.148432418;0.02537569;1.150694304;0.026803246;1133.586259
0.42;0.588586871;0.106114926;0.131622754;0.148167621;0.025507828;1.151573241;0.027454827;1132.7507
0.43;0.587552121;0.106632534;0.132269181;0.147909518;0.025636646;1.15243112;0.028106391;1131.934894
0.44;0.58654314;0.107137233;0.132899534;0.147657793;0.025762301;1.153268899;0.028757939;1131.137948
0.45;0.585558742;0.107629617;0.133514552;0.147412155;0.025884935;1.154087472;0.029409473;1130.35903
0.46;0.584597819;0.10811024;0.134114925;0.14717233;0.026004685;1.154887674;0.030060993;1129.59736
0.47;0.583659338;0.108579623;0.134701299;0.146938064;0.026121676;1.155670289;0.030712501;1128.852208
0.48;0.582742327;0.109038251;0.135274278;0.146709117;0.026236027;1.156436052;0.031363998;1128.122889
0.49;0.581845877;0.10948658;0.135834429;0.146485265;0.026347849;1.157185652;0.032015484;1127.408759
0.5;0.580969136;0.109925037;0.136382284;0.146266297;0.026457247;1.157919738;0.03266696;1126.709212
0.51;0.5801113;0.110354026;0.136918343;0.146052014;0.026564317;1.158638921;0.033318428;1126.023679
0.52;0.579271615;0.110773924;0.137443077;0.145842232;0.026669153;1.159343776;0.033969888;1125.351621
0.53;0.578449367;0.111185089;0.13795693;0.145636772;0.026771842;1.160034846;0.034621341;1124.692532
0.54;0.577643887;0.111587856;0.138460321;0.145435471;0.026872465;1.160712646;0.035272787;1124.045932
0.55;0.576854539;0.111982545;0.138953645;0.145238171;0.0269711;1.161377659;0.035924228;1123.411368
0.56;0.576080725;0.112369455;0.139437275;0.145044724;0.02706782;1.162030345;0.036575663;1122.78841
0.57;0.575321877;0.11274887;0.139911566;0.144854991;0.027162696;1.16267114;0.037227094;1122.17665
0.58;0.574577457;0.113121061;0.140376853;0.144668837;0.027255792;1.163300457;0.03787852;1121.575703
0.59;0.573846957;0.113486281;0.140833452;0.144486138;0.027347171;1.163918687;0.038529944;1120.985203
0.6;0.573129893;0.113844774;0.141281667;0.144306774;0.027436893;1.164526203;0.039181364;1120.404801
0.61;0.572425806;0.114196769;0.141721782;0.144130631;0.027525013;1.165123358;0.039832781;1119.834165
0.62;0.571734259;0.114542485;0.142154069;0.143957602;0.027611584;1.16571049;0.040484197;1119.272979
0.63;0.571054838;0.11488213;0.142578789;0.143787583;0.027696659;1.16628792;0.041135611;1118.720945
0.64;0.570387147;0.115215903;0.142996188;0.143620478;0.027780285;1.166855953;0.041787024;1118.177774
0.65;0.56973081;0.115543991;0.143406499;0.143456192;0.027862508;1.167414881;0.042438436;1117.643194
0.66;0.569085467;0.115866575;0.143809948;0.143294638;0.027943373;1.167964983;0.043089847;1117.116944
0.67;0.568450776;0.116183826;0.144206747;0.14313573;0.028022921;1.168506525;0.043741259;1116.598774
0.68;0.56782641;0.116495909;0.144597102;0.142979387;0.028101193;1.169039761;0.044392671;1116.088445
0.69;0.567212056;0.11680298;0.144981206;0.142825533;0.028178226;1.169564935;0.045044083;1115.585731
0.7;0.566607415;0.117105188;0.145359247;0.142674092;0.028254059;1.170082278;0.045695497;1115.090411
0.71;0.566012202;0.117402677;0.145731402;0.142524995;0.028328725;1.170592015;0.046346911;1114.602278
0.72;0.565426142;0.117695584;0.146097842;0.142378173;0.028402258;1.171094359;0.046998328;1114.121131
0.73;0.564848974;0.11798404;0.146458732;0.142233562;0.028474692;1.171589515;0.047649746;1113.646778
0.74;0.564280446;0.118268172;0.146814227;0.142091099;0.028546055;1.172077679;0.048301166;1113.179033
0.75;0.563720317;0.1185481;0.147164479;0.141950725;0.028616379;1.17255904;0.048952588;1112.71772
0.76;0.563168357;0.118823939;0.14750963;0.141812383;0.028685691;1.173033779;0.049604013;1112.262669
0.77;0.562624342;0.119095801;0.147849821;0.141676016;0.028754019;1.173502071;0.050255441;1111.813717
0.78;0.56208806;0.119363793;0.148185183;0.141541574;0.02882139;1.173964082;0.050906872;1111.370705
0.79;0.561559306;0.119628018;0.148515845;0.141409004;0.028887827;1.174419975;0.051558306;1110.933482
0.8;0.561037883;0.119888573;0.148841929;0.141278258;0.028953356;1.174869903;0.052209744;1110.501904
0.81;0.560523601;0.120145555;0.149163554;0.14114929;0.029017999;1.175314016;0.052861185;1110.075829
0.82;0.560016278;0.120399054;0.149480834;0.141022053;0.02908178;1.175752458;0.05351263;1109.655123
0.83;0.559515739;0.120649159;0.149793878;0.140896505;0.02914472;1.176185368;0.054164079;1109.239656
0.84;0.559021813;0.120895953;0.150102792;0.140772602;0.029206839;1.176612879;0.054815533;1108.829301
0.85;0.558534338;0.12113952;0.150407678;0.140650306;0.029268158;1.177035119;0.05546699;1108.423937
0.86;0.558053157;0.121379937;0.150708633;0.140529577;0.029328697;1.177452214;0.056118452;1108.023448
0.87;0.557578117;0.12161728;0.151005753;0.140410377;0.029388473;1.177864283;0.056769919;1107.627721
0.88;0.557109074;0.121851624;0.151299128;0.14029267;0.029447505;1.178271442;0.05742139;1107.236646
0.89;0.556645884;0.122083038;0.151588848;0.140176421;0.02950581;1.178673803;0.058072867;1106.850119
0.9;0.556188413;0.122311591;0.151874996;0.140061596;0.029563405;1.179071475;0.058724348;1106.468037
0.91;0.555736528;0.122537348;0.152157655;0.139948162;0.029620307;1.179464562;0.059375835;1106.090301
0.92;0.555290101;0.122760375;0.152436905;0.139836089;0.02967653;1.179853165;0.060027327;1105.716817
0.93;0.55484901;0.122980732;0.152712823;0.139725344;0.029732091;1.180237382;0.060678825;1105.347493
0.94;0.554413135;0.123198479;0.152985483;0.1396159;0.029787004;1.180617309;0.061330328;1104.982238
0.95;0.553982361;0.123413674;0.153254956;0.139507726;0.029841283;1.180993036;0.061981836;1104.620967
0.96;0.553556577;0.123626372;0.153521313;0.139400796;0.029894941;1.181364653;0.062633351;1104.263595
0.97;0.553135675;0.123836628;0.153784621;0.139295083;0.029947993;1.181732246;0.063284871;1103.910042
0.98;0.55271955;0.124044494;0.154044945;0.13919056;0.030000451;1.182095898;0.063936398;1103.560229
0.99;0.5523081;0.124250021;0.154302349;0.139087202;0.030052328;1.182455691;0.06458793;1103.21408
1;0.551901227;0.124453258;0.154556893;0.138984986;0.030103635;1.182811702;0.065239469;1102.87152
1.01;0.551498837;0.124654253;0.154808638;0.138883887;0.030154385;1.183164008;0.065891013;1102.532477
1.02;0.551100837;0.124853051;0.15505764;0.138783883;0.030204589;1.183512684;0.066542564;1102.196883
1.03;0.550707137;0.125049698;0.155303956;0.138684951;0.030254258;1.1838578;0.067194122;1101.86467
1.04;0.55031765;0.125244238;0.15554764;0.13858707;0.030303402;1.184199426;0.067845686;1101.535771
1.05;0.549932293;0.125436712;0.155788744;0.138490219;0.030352033;1.18453763;0.068497256;1101.210123
1.06;0.549550983;0.125627161;0.15602732;0.138394377;0.030400159;1.184872478;0.069148834;1100.887664
1.07;0.54917364;0.125815626;0.156263418;0.138299524;0.030447792;1.185204033;0.069800417;1100.568333
1.08;0.548800188;0.126002144;0.156497085;0.138205642;0.030494941;1.185532358;0.070452008;1100.252073
1.09;0.548430552;0.126186754;0.156728368;0.138112712;0.030541614;1.185857513;0.071103605;1099.938826
1.1;0.548064657;0.126369492;0.156957313;0.138020716;0.030587821;1.186179556;0.07175521;1099.628536
1.11;0.547702435;0.126550394;0.157183965;0.137929636;0.030633571;1.186498545;0.072406821;1099.321151
1.12;0.547343815;0.126729493;0.157408365;0.137839455;0.030678872;1.186814536;0.073058439;1099.016616
1.13;0.54698873;0.126906824;0.157630557;0.137750156;0.030723733;1.187127582;0.073710064;1098.714882
1.14;0.546637116;0.12708242;0.15785058;0.137661723;0.030768161;1.187437736;0.074361697;1098.415899
1.15;0.546288909;0.127256311;0.158068475;0.137574141;0.030812164;1.187745049;0.075013336;1098.119618
1.16;0.545944046;0.12742853;0.15828428;0.137487393;0.030855751;1.188049571;0.075664983;1097.825992
1.17;0.545602469;0.127599105;0.158498033;0.137401466;0.030898928;1.188351351;0.076316637;1097.534974
1.18;0.545264118;0.127768067;0.158709769;0.137316344;0.030941703;1.188650437;0.076968298;1097.246522
1.19;0.544928935;0.127935444;0.158919526;0.137232013;0.030984082;1.188946873;0.077619967;1096.960589
1.2;0.544596867;0.128101263;0.159127337;0.137148459;0.031026073;1.189240707;0.078271643;1096.677135
1.21;0.544267858;0.128265553;0.159333236;0.13706567;0.031067683;1.18953198;0.078923326;1096.396118
1.22;0.543941856;0.128428339;0.159537257;0.136983631;0.031108918;1.189820736;0.079575017;1096.117497
1.23;0.543618808;0.128589647;0.159739431;0.13690233;0.031149784;1.190107017;0.080226715;1095.841232
1.24;0.543298666;0.128749502;0.159939789;0.136821755;0.031190287;1.190390864;0.080878421;1095.567286
1.25;0.54298138;0.128907929;0.160138363;0.136741893;0.031230434;1.190672316;0.081530134;1095.29562
1.26;0.542666902;0.129064952;0.160335183;0.136662733;0.031270231;1.190951412;0.082181855;1095.026199
1.27;0.542355186;0.129220593;0.160530276;0.136584262;0.031309683;1.19122819;0.082833584;1094.758985
1.28;0.542046186;0.129374876;0.160723672;0.13650647;0.031348795;1.191502687;0.08348532;1094.493945
1.29;0.541739858;0.129527823;0.160915398;0.136429346;0.031387575;1.191774938;0.084137064;1094.231044
1.3;0.541436159;0.129679456;0.161105481;0.136352878;0.031426025;1.19204498;0.084788815;1093.970248
1.31;0.541135046;0.129829795;0.161293948;0.136277057;0.031464153;1.192312847;0.085440575;1093.711526
1.32;0.540836478;0.129978862;0.161480825;0.136201872;0.031501963;1.192578572;0.086092342;1093.454844
1.33;0.540540415;0.130126676;0.161666136;0.136127312;0.031539461;1.192842188;0.086744116;1093.200173
1.34;0.540246817;0.130273257;0.161849907;0.136053369;0.03157665;1.193103727;0.087395899;1092.947482
1.35;0.539955647;0.130418625;0.162032161;0.135980032;0.031613536;1.193363221;0.088047689;1092.69674
1.36;0.539666865;0.130562798;0.162212921;0.135907292;0.031650123;1.193620701;0.088699487;1092.44792
1.37;0.539380436;0.130705795;0.162392212;0.135835141;0.031686417;1.193876196;0.089351293;1092.200992
1.38;0.539096323;0.130847633;0.162570054;0.135763569;0.031722421;1.194129736;0.090003107;1091.955928
1.39;0.538814492;0.130988331;0.162746471;0.135692567;0.031758139;1.194381349;0.090654929;1091.712702
1.4;0.538534908;0.131127906;0.162921483;0.135622126;0.031793577;1.194631064;0.091306759;1091.471286
1.41;0.538257538;0.131266373;0.163095111;0.135552239;0.031828738;1.194878909;0.091958596;1091.231656
1.42;0.537982348;0.13140375;0.163267377;0.135482898;0.031863627;1.195124909;0.092610442;1090.993784
1.43;0.537709306;0.131540054;0.1634383;0.135414093;0.031898246;1.195369092;0.093262295;1090.757647
1.44;0.537438382;0.131675298;0.1636079;0.135345819;0.031932602;1.195611484;0.093914157;1090.523219
1.45;0.537169544;0.1318095;0.163776195;0.135278065;0.031966696;1.195852109;0.094566026;1090.290477
1.46;0.536902762;0.131942674;0.163943206;0.135210826;0.032000532;1.196090992;0.095217903;1090.059398
1.47;0.536638006;0.132074834;0.16410895;0.135144094;0.032034116;1.196328158;0.095869789;1089.829958
1.48;0.536375248;0.132205996;0.164273445;0.135077862;0.032067449;1.19656363;0.096521682;1089.602135
1.49;0.53611446;0.132336173;0.164436709;0.135012122;0.032100536;1.196797431;0.097173583;1089.375907
1.5;0.535855613;0.13246538;0.16459876;0.134946868;0.03213338;1.197029585;0.097825493;1089.151252
1.51;0.535598681;0.132593629;0.164759613;0.134882093;0.032165984;1.197260113;0.09847741;1088.92815
1.52;0.535343636;0.132720934;0.164919287;0.13481779;0.032198352;1.197489038;0.099129335;1088.706579
1.53;0.535090454;0.132847309;0.165077796;0.134753953;0.032230487;1.197716381;0.099781269;1088.486519
1.54;0.534839108;0.132972765;0.165235158;0.134690576;0.032262392;1.197942162;0.10043321;1088.26795
1.55;0.534589574;0.133097316;0.165391387;0.134627652;0.032294071;1.198166403;0.10108516;1088.050852
1.56;0.534341827;0.133220974;0.165546499;0.134565175;0.032325525;1.198389124;0.101737118;1087.835207
1.57;0.534095843;0.13334375;0.165700509;0.13450314;0.032356759;1.198610344;0.102389083;1087.620996
1.58;0.533851598;0.133465657;0.165853432;0.134441539;0.032387774;1.198830083;0.103041057;1087.4082
1.59;0.533609069;0.133586706;0.166005281;0.134380368;0.032418575;1.19904836;0.103693039;1087.196801
1.6;0.533368234;0.133706908;0.166156072;0.134319622;0.032449164;1.199265194;0.104345029;1086.986782
1.61;0.53312907;0.133826275;0.166305818;0.134259293;0.032479543;1.199480603;0.104997027;1086.778124
1.62;0.532891556;0.133944817;0.166454533;0.134199378;0.032509716;1.199694605;0.105649033;1086.570811
1.63;0.532655671;0.134062545;0.16660223;0.13413987;0.032539684;1.199907218;0.106301047;1086.364827
1.64;0.532421393;0.13417947;0.166748922;0.134080764;0.032569451;1.200118459;0.10695307;1086.160154
1.65;0.532188701;0.134295602;0.166894621;0.134022056;0.03259902;1.200328345;0.1076051;1085.956776
1.66;0.531957577;0.13441095;0.167039342;0.13396374;0.032628392;1.200536892;0.108257139;1085.754678
1.67;0.531727999;0.134525525;0.167183095;0.133905811;0.03265757;1.200744118;0.108909185;1085.553844
1.68;0.531499948;0.134639337;0.167325893;0.133848265;0.032686556;1.200950038;0.10956124;1085.354259
1.69;0.531273406;0.134752395;0.167467749;0.133791097;0.032715354;1.201154668;0.110213303;1085.155908
1.7;0.531048353;0.134864709;0.167608673;0.133734301;0.032743964;1.201358024;0.110865374;1084.958775
1.71;0.530824771;0.134976287;0.167748677;0.133677874;0.03277239;1.201560121;0.111517453;1084.762847
1.72;0.530602643;0.135087139;0.167887773;0.133621811;0.032800634;1.201760974;0.11216954;1084.568109
1.73;0.530381949;0.135197273;0.168025972;0.133566107;0.032828698;1.201960597;0.112821635;1084.374548
1.74;0.530162674;0.135306699;0.168163283;0.133510759;0.032856584;1.202159006;0.113473738;1084.182149
1.75;0.5299448;0.135415425;0.168299719;0.133455762;0.032884295;1.202356213;0.11412585;1083.990899
1.76;0.529728309;0.135523459;0.16843529;0.133401111;0.032911831;1.202552234;0.114777969;1083.800784
1.77;0.529513186;0.135630809;0.168570006;0.133346802;0.032939196;1.202747083;0.115430097;1083.611792
1.78;0.529299414;0.135737484;0.168703876;0.133292833;0.032966392;1.202940771;0.116082233;1083.42391
1.79;0.529086978;0.135843492;0.168836912;0.133239197;0.03299342;1.203133314;0.116734376;1083.237125
1.8;0.528875861;0.13594884;0.168969123;0.133185893;0.033020282;1.203324723;0.117386528;1083.051425
1.81;0.528666049;0.136053537;0.169100518;0.133132915;0.033046981;1.203515012;0.118038688;1082.866798
1.82;0.528457525;0.136157589;0.169231107;0.13308026;0.033073518;1.203704193;0.118690856;1082.683231
1.83;0.528250276;0.136261004;0.169360899;0.133027925;0.033099895;1.203892279;0.119343032;1082.500713
1.84;0.528044286;0.13636379;0.169489904;0.132975905;0.033126114;1.204079282;0.119995216;1082.319232
1.85;0.527839542;0.136465954;0.16961813;0.132924197;0.033152176;1.204265214;0.120647409;1082.138777
1.86;0.527636029;0.136567502;0.169745587;0.132872798;0.033178084;1.204450086;0.121299609;1081.959336
1.87;0.527433732;0.136668442;0.169872282;0.132821704;0.033203839;1.204633911;0.121951817;1081.780899
1.88;0.527232639;0.136768781;0.169998224;0.132770912;0.033229443;1.2048167;0.122604034;1081.603454
1.89;0.527032737;0.136868525;0.170123423;0.132720417;0.033254898;1.204998463;0.123256258;1081.426992
1.9;0.526834011;0.136967681;0.170247886;0.132670218;0.033280205;1.205179213;0.123908491;1081.251501
1.91;0.526636448;0.137066255;0.17037162;0.132620311;0.033305365;1.205358959;0.124560731;1081.076971
1.92;0.526440037;0.137164255;0.170494636;0.132570692;0.033330381;1.205537713;0.12521298;1080.903392
1.93;0.526244764;0.137261685;0.170616939;0.132521358;0.033355254;1.205715485;0.125865236;1080.730754
1.94;0.526050617;0.137358553;0.170738538;0.132472307;0.033379986;1.205892286;0.126517501;1080.559046
1.95;0.525857583;0.137454864;0.170859441;0.132423535;0.033404577;1.206068126;0.127169774;1080.38826
1.96;0.525665652;0.137550624;0.170979655;0.132375039;0.03342903;1.206243014;0.127822054;1080.218386
1.97;0.52547481;0.137645841;0.171099187;0.132326816;0.033453346;1.206416961;0.128474343;1080.049414
1.98;0.525285047;0.137740518;0.171218045;0.132278864;0.033477527;1.206589976;0.12912664;1079.881335
1.99;0.52509635;0.137834662;0.171336235;0.13223118;0.033501573;1.20676207;0.129778944;1079.71414
2;0.524908709;0.137928279;0.171453766;0.13218376;0.033525487;1.206933251;0.130431257;1079.54782
2.01;0.524722112;0.138021374;0.171570643;0.132136602;0.03354927;1.207103529;0.131083578;1079.382365
2.02;0.524536549;0.138113952;0.171686874;0.132089703;0.033572922;1.207272913;0.131735906;1079.217768
2.03;0.524352008;0.138206019;0.171802466;0.132043061;0.033596446;1.207441412;0.132388243;1079.05402
2.04;0.52416848;0.138297581;0.171917424;0.131996672;0.033619843;1.207609035;0.133040588;1078.891111
2.05;0.523985953;0.138388642;0.172031756;0.131950535;0.033643114;1.20777579;0.13369294;1078.729035
2.06;0.523804418;0.138479208;0.172145468;0.131904646;0.03366626;1.207941687;0.1343453;1078.567782
2.07;0.523623864;0.138569283;0.172258566;0.131859004;0.033689283;1.208106734;0.134997669;1078.407345
2.08;0.523444281;0.138658874;0.172371057;0.131813605;0.033712183;1.208270939;0.135650045;1078.247715
2.09;0.52326566;0.138747983;0.172482946;0.131768448;0.033734963;1.20843431;0.136302429;1078.088884
2.1;0.52308799;0.138836618;0.17259424;0.131723529;0.033757623;1.208596856;0.136954822;1077.930846
2.11;0.522911263;0.138924781;0.172704945;0.131678847;0.033780164;1.208758585;0.137607222;1077.773592
2.12;0.522735469;0.139012478;0.172815066;0.131634399;0.033802588;1.208919504;0.13825963;1077.617114
2.13;0.522560598;0.139099714;0.17292461;0.131590182;0.033824896;1.209079622;0.138912046;1077.461406
2.14;0.522386642;0.139186493;0.173033581;0.131546195;0.033847088;1.209238946;0.139564469;1077.30646
2.15;0.522213591;0.13927282;0.173141987;0.131502436;0.033869167;1.209397483;0.140216901;1077.152268
2.16;0.522041437;0.139358698;0.173249831;0.131458901;0.033891133;1.209555241;0.14086934;1076.998824
2.17;0.52187017;0.139444133;0.17335712;0.131415589;0.033912987;1.209712228;0.141521788;1076.846121
2.18;0.521699783;0.139529129;0.173463859;0.131372498;0.03393473;1.209868451;0.142174243;1076.694151
2.19;0.521530267;0.13961369;0.173570054;0.131329625;0.033956364;1.210023917;0.142826706;1076.542908
2.2;0.521361613;0.13969782;0.173675709;0.131286969;0.03397789;1.210178632;0.143479177;1076.392385
2.21;0.521193813;0.139781523;0.17378083;0.131244527;0.033999307;1.210332605;0.144131656;1076.242575
2.22;0.52102686;0.139864803;0.173885422;0.131202297;0.034020619;1.210485841;0.144784142;1076.093472
2.23;0.520860744;0.139947665;0.173989489;0.131160278;0.034041824;1.210638348;0.145436637;1075.94507
2.24;0.520695458;0.140030112;0.174093037;0.131118467;0.034062925;1.210790132;0.146089139;1075.797362
2.25;0.520530994;0.140112148;0.174196071;0.131076863;0.034083923;1.2109412;0.146741649;1075.650342
2.26;0.520367346;0.140193778;0.174298596;0.131035463;0.034104818;1.211091558;0.147394167;1075.504003
2.27;0.520204504;0.140275004;0.174400616;0.130994265;0.034125612;1.211241213;0.148046692;1075.358339
2.28;0.520042461;0.140355831;0.174502135;0.130953269;0.034146304;1.211390171;0.148699225;1075.213345
2.29;0.519881211;0.140436262;0.174603159;0.130912471;0.034166897;1.211538439;0.149351766;1075.069014
2.3;0.519720745;0.140516301;0.174703692;0.13087187;0.034187391;1.211686022;0.150004315;1074.925341
2.31;0.519561057;0.140595952;0.174803739;0.130831465;0.034207788;1.211832927;0.150656872;1074.78232
2.32;0.519402139;0.140675217;0.174903304;0.130791253;0.034228087;1.211979159;0.151309436;1074.639945
2.33;0.519243986;0.140754102;0.175002391;0.130751232;0.034248289;1.212124725;0.151962008;1074.49821
2.34;0.519086588;0.140832608;0.175101005;0.130711402;0.034268397;1.212269631;0.152614588;1074.357109
2.35;0.518929941;0.14091074;0.17519915;0.13067176;0.03428841;1.212413881;0.153267175;1074.216638
2.36;0.518774036;0.1409885;0.17529683;0.130632305;0.034308329;1.212557482;0.15391977;1074.076791
2.37;0.518618868;0.141065893;0.175394049;0.130593034;0.034328156;1.21270044;0.154572373;1073.937562
2.38;0.51846443;0.141142921;0.175490811;0.130553947;0.034347891;1.21284276;0.155224984;1073.798947
2.39;0.518310715;0.141219587;0.175587121;0.130515042;0.034367534;1.212984447;0.155877602;1073.660939
2.4;0.518157718;0.141295896;0.175682983;0.130476317;0.034387087;1.213125508;0.156530228;1073.523534
2.41;0.518005431;0.141371849;0.1757784;0.13043777;0.03440655;1.213265946;0.157182861;1073.386727
2.42;0.517853849;0.141447451;0.175873376;0.1303994;0.034425925;1.213405768;0.157835502;1073.250513
2.43;0.517702965;0.141522703;0.175967915;0.130361206;0.034445211;1.213544979;0.158488151;1073.114886
2.44;0.517552773;0.14159761;0.176062021;0.130323185;0.034464411;1.213683584;0.159140807;1072.979841
2.45;0.517403268;0.141672174;0.176155697;0.130285337;0.034483523;1.213821588;0.159793471;1072.845375
2.46;0.517254444;0.141746398;0.176248948;0.13024766;0.03450255;1.213958996;0.160446143;1072.711482
2.47;0.517106294;0.141820285;0.176341777;0.130210153;0.034521492;1.214095813;0.161098822;1072.578157
2.48;0.516958812;0.141893838;0.176434187;0.130172813;0.034540349;1.214232044;0.161751509;1072.445396
2.49;0.516811995;0.141967059;0.176526183;0.13013564;0.034559123;1.214367693;0.162404203;1072.313193
2.5;0.516665834;0.142039953;0.176617767;0.130098633;0.034577814;1.214502766;0.163056905;1072.181546
2.51;0.516520326;0.14211252;0.176708943;0.130061789;0.034596422;1.214637267;0.163709615;1072.050448
2.52;0.516375464;0.142184765;0.176799714;0.130025108;0.034614949;1.214771201;0.164362332;1071.919896
2.53;0.516231243;0.142256689;0.176890085;0.129988587;0.034633396;1.214904573;0.165015056;1071.789885
2.54;0.516087659;0.142328296;0.176980057;0.129952227;0.034651762;1.215037386;0.165667788;1071.66041
2.55;0.515944704;0.142399587;0.177069635;0.129916025;0.034670048;1.215169646;0.166320528;1071.531468
2.56;0.515802375;0.142470567;0.177158822;0.12987998;0.034688255;1.215301357;0.166973275;1071.403055
2.57;0.515660666;0.142541237;0.177247621;0.129844091;0.034706385;1.215432524;0.167626029;1071.275165
2.58;0.515519573;0.142611599;0.177336035;0.129808357;0.034724436;1.21556315;0.168278791;1071.147796
2.59;0.515379089;0.142681657;0.177424068;0.129772776;0.034742411;1.21569324;0.168931561;1071.020942
2.6;0.51523921;0.142751413;0.177511721;0.129737347;0.034760309;1.215822798;0.169584338;1070.8946
2.61;0.515099932;0.142820868;0.177599;0.129702069;0.034778131;1.215951829;0.170237122;1070.768765
2.62;0.514961249;0.142890027;0.177685906;0.12966694;0.034795879;1.216080336;0.170889914;1070.643435
2.63;0.514823156;0.14295889;0.177772442;0.12963196;0.034813551;1.216208324;0.171542714;1070.518604
2.64;0.514685649;0.143027461;0.177858612;0.129597127;0.03483115;1.216335796;0.17219552;1070.394269
2.65;0.514548723;0.143095742;0.177944418;0.129562441;0.034848676;1.216462757;0.172848335;1070.270427
2.66;0.514412374;0.143163735;0.178029863;0.129527899;0.034866128;1.216589211;0.173501156;1070.147073
2.67;0.514276597;0.143231442;0.178114951;0.129493501;0.034883509;1.216715162;0.174153985;1070.024203
2.68;0.514141387;0.143298866;0.178199684;0.129459246;0.034900818;1.216840612;0.174806822;1069.901815
