;;;;;;;;;;;;;;C2H6;C3H6;C3H8;H2;C2H4
l [m];C2H4;C3H6;C2H6;C3H8;H2;FLMOL [kgmol/hr];t [s];T [K];2;3;;;;C2H6 - HYSYS;C3H6 - HYSYS;C3H8 - HYSYS;H2 - HYSYS;C2H4 - HYSYS
0,028730451;0,039778022;0,009403341;0,720876887;0,180760386;0,049181363;1,051725283;0,001903409;1226,004638;0,121634177;0,029018171;;;8,725;0,486592295;3,86E-02;0,122292361;1,96E-01;0,156961534
0,028770047;0,039808765;0,009410679;0,72081568;0,180745432;0,049219444;1,051767407;0,00190602;1225,965934;0,121515659;0,028990335;;;8,735;0,486557244;3,86E-02;0,122283394;1,96E-01;0,156978978
0,028809642;0,039839475;0,009418009;0,720754538;0,180730494;0,049257484;1,051809489;0,00190863;1225,927268;0,121397364;0,028962552;;;8,745;0,486522237;3,86E-02;0,12227444;1,96E-01;0,156996401
0,028849238;0,039870152;0,009425332;0,72069346;0,180715571;0,049295484;1,051851531;0,001911241;1225,888638;0,121279289;0,02893482;;;8,755;0,486487275;3,86E-02;0,122265497;1,96E-01;0,157013801
0,028888833;0,039900798;0,009432647;0,720632446;0,180700664;0,049333445;1,051893531;0,001913852;1225,850046;0,121161435;0,028907139;;;8,765;0,486452357;3,86E-02;0,122256565;1,96E-01;0,157031178
0,028928428;0,039931411;0,009439954;0,720571496;0,180685773;0,049371365;1,051935492;0,001916462;1225,81149;0,121043802;0,02887951;;;8,775;0,486417485;3,86E-02;0,122247644;1,96E-01;0,157048534
0,028968024;0,039961992;0,009447254;0,720510611;0,180670897;0,049409246;1,051977411;0,001919073;1225,772971;0,120926388;0,028851932;;;8,785;0,486382657;3,86E-02;0,122238735;1,96E-01;0,157065867
0,029007619;0,039992541;0,009454546;0,720449788;0,180656036;0,049447088;1,05201929;0,001921683;1225,734489;0,120809193;0,028824405;;;8,795;0,486347873;3,86E-02;0,122229837;1,96E-01;0,157083178
0,029047215;0,040023058;0,009461831;0,72038903;0,180641191;0,04948489;1,052061129;0,001924294;1225,696044;0,120692217;0,028796929;;;8,805;0,486313134;3,86E-02;0,12222095;1,96E-01;0,157100467
0,02908681;0,040053544;0,009469108;0,720328335;0,180626361;0,049522652;1,052102927;0,001926904;1225,657635;0,120575458;0,028769503;;;8,815;0,486278439;3,86E-02;0,122212075;1,96E-01;0,157117733
0,029126406;0,040083997;0,009476378;0,720267703;0,180611547;0,049560375;1,052144685;0,001929515;1225,619262;0,120458916;0,028742128;;;8,825;0,486243788;3,86E-02;0,12220321;1,96E-01;0,157134978
0,029166001;0,040114418;0,009483641;0,720207135;0,180596748;0,049598059;1,052186403;0,001932125;1225,580926;0,120342591;0,028714804;;;8,835;0,486209181;3,86E-02;0,122194357;1,96E-01;0,157152201
0,029205597;0,040144808;0,009490895;0,72014663;0,180581964;0,049635703;1,052228081;0,001934735;1225,542627;0,120226482;0,028687529;;;8,845;0,486174618;3,87E-02;0,122185515;1,96E-01;0,157169402
0,029245192;0,040175166;0,009498143;0,720086188;0,180567196;0,049673308;1,052269718;0,001937346;1225,504363;0,120110589;0,028660305;;;8,855;0,486140099;3,87E-02;0,122176685;1,96E-01;0,157186581
0,029284787;0,040205492;0,009505383;0,720025808;0,180552442;0,049710875;1,052311316;0,001939956;1225,466136;0,11999491;0,028633131;;;8,865;0,486105624;3,87E-02;0,122167865;1,96E-01;0,157203739
0,029324383;0,040235787;0,009512615;0,719965492;0,180537704;0,049748402;1,052352874;0,001942567;1225,427945;0,119879445;0,028606007;;;8,875;0,486071192;3,87E-02;0,122159056;1,96E-01;0,157220874
0,029363978;0,04026605;0,00951984;0,719905238;0,180522982;0,04978589;1,052394392;0,001945177;1225,38979;0,119764194;0,028578933;;;8,885;0,486036803;3,87E-02;0,122150259;1,96E-01;0,157237988
0,029403574;0,040296282;0,009527058;0,719845047;0,180508274;0,04982334;1,05243587;0,001947787;1225,351672;0,119649156;0,028551908;;;8,895;0,486002458;3,87E-02;0,122141472;1,96E-01;0,157255081
0,029443169;0,040326482;0,009534268;0,719784918;0,180493582;0,04986075;1,052477308;0,001950397;1225,313589;0,11953433;0,028524933;;;8,905;0,485968156;3,87E-02;0,122132696;1,96E-01;0,157272152
0,029482765;0,040356651;0,009541471;0,719724851;0,180478904;0,049898122;1,052518707;0,001953008;1225,275542;0,119419716;0,028498007;;;8,915;0,485933898;3,87E-02;0,122123932;1,96E-01;0,157289201
0,02952236;0,040386789;0,009548667;0,719664847;0,180464242;0,049935455;1,052560066;0,001955618;1225,237531;0,119305314;0,02847113;;;8,925;0,485899682;3,87E-02;0,122115178;1,96E-01;0,157306229
0,029561956;0,040416895;0,009555855;0,719604905;0,180449595;0,04997275;1,052601386;0,001958228;1225,199555;0,119191122;0,028444303;;;8,935;0,48586551;3,87E-02;0,122106435;1,96E-01;0,157323235
0,029601551;0,04044697;0,009563036;0,719545024;0,180434963;0,050010007;1,052642667;0,001960838;1225,161616;0,119077141;0,028417524;;;8,945;0,48583138;3,87E-02;0,122097703;1,96E-01;0,15734022
0,029641146;0,040477015;0,00957021;0,719485206;0,180420345;0,050047224;1,052683908;0,001963449;1225,123711;0,118963368;0,028390795;;;8,955;0,485797293;3,87E-02;0,122088982;1,96E-01;0,157357184
0,029680742;0,040507028;0,009577376;0,719425449;0,180405743;0,050084404;1,05272511;0,001966059;1225,085843;0,118849805;0,028364113;;;8,965;0,485763249;3,87E-02;0,122080272;1,96E-01;0,157374126
0,029720337;0,04053701;0,009584535;0,719365754;0,180391156;0,050121545;1,052766272;0,001968669;1225,04801;0,118736451;0,028337481;;;8,975;0,485729248;3,87E-02;0,122071573;1,96E-01;0,157391047
0,029759933;0,040566961;0,009591687;0,71930612;0,180376583;0,050158648;1,052807396;0,001971279;1225,010213;0,118623304;0,028310897;;;8,985;0,485695288;3,87E-02;0,122062884;1,96E-01;0,157407948
0,029799528;0,040596882;0,009598831;0,719246548;0,180362026;0,050195713;1,05284848;0,001973889;1224,972451;0,118510365;0,028284361;;;8,995;0,485661372;3,87E-02;0,122054206;1,96E-01;0,157424826
0,029839124;0,040626771;0,009605969;0,719187036;0,180347483;0,05023274;1,052889526;0,001976499;1224,934724;0,118397632;0,028257873;;;9,005;0,485627497;3,87E-02;0,122045539;1,96E-01;0,157441684
0,029878719;0,04065663;0,009613099;0,719127586;0,180332955;0,050269729;1,052930533;0,001979109;1224,897032;0,118285105;0,028231434;;;9,015;0,485593665;3,87E-02;0,122036882;1,96E-01;0,157458521
0,029918314;0,040686459;0,009620222;0,719068197;0,180318442;0,05030668;1,052971501;0,001981719;1224,859376;0,118172784;0,028205042;;;9,025;0,485559874;3,87E-02;0,122028237;1,96E-01;0,157475337
0,02995791;0,040716256;0,009627337;0,719008869;0,180303944;0,050343594;1,05301243;0,001984329;1224,821755;0,118060668;0,028178698;;;9,035;0,485526126;3,87E-02;0,122019602;1,96E-01;0,157492132
0,029997505;0,040746023;0,009634446;0,718949601;0,180289461;0,050380469;1,05305332;0,001986939;1224,784168;0,117948757;0,028152402;;;9,045;0,485492419;3,87E-02;0,122010977;1,96E-01;0,157508906
0,030037101;0,04077576;0,009641547;0,718890395;0,180274992;0,050417307;1,053094172;0,001989549;1224,746617;0,11783705;0,028126153;;;9,055;0,485458755;3,87E-02;0,122002363;1,96E-01;0,15752566
0,030076696;0,040805466;0,009648641;0,718831248;0,180260538;0,050454107;1,053134985;0,001992159;1224,709101;0,117725546;0,028099952;;;9,065;0,485425132;3,87E-02;0,12199376;1,96E-01;0,157542392
0,030116292;0,040835142;0,009655728;0,718772162;0,180246098;0,05049087;1,05317576;0,001994769;1224,67162;0,117614244;0,028073798;;;9,075;0,48539155;3,88E-02;0,121985167;1,96E-01;0,157559104
0,030155887;0,040864787;0,009662808;0,718713137;0,180231673;0,050527595;1,053216497;0,001997379;1224,634173;0,117503146;0,028047691;;;9,085;0,48535801;3,88E-02;0,121976585;1,96E-01;0,157575795
0,030195483;0,040894402;0,009669881;0,718654171;0,180217263;0,050564283;1,053257195;0,001999989;1224,596761;0,117392248;0,028021631;;;9,095;0,485324511;3,88E-02;0,121968013;1,96E-01;0,157592466
0,030235078;0,040923987;0,009676946;0,718595266;0,180202867;0,050600933;1,053297855;0,002002599;1224,559384;0,117281553;0,027995618;;;9,105;0,485291054;3,88E-02;0,121959452;1,96E-01;0,157609115
0,030274673;0,040953542;0,009684005;0,718536421;0,180188486;0,050637547;1,053338476;0,002005208;1224,522042;0,117171057;0,027969651;;;9,115;0,485257638;3,88E-02;0,121950901;1,96E-01;0,157625745
0,030314269;0,040983067;0,009691056;0,718477635;0,180174119;0,050674123;1,05337906;0,002007818;1224,484734;0,117060762;0,027943732;;;9,125;0,485224263;3,88E-02;0,121942361;1,96E-01;0,157642354
0,030353864;0,041012561;0,0096981;0,71841891;0,180159767;0,050710662;1,053419605;0,002010428;1224,44746;0,116950667;0,027917859;;;9,135;0,485190929;3,88E-02;0,121933831;1,96E-01;0,157658942
0,03039346;0,041042026;0,009705138;0,718360243;0,18014543;0,050747164;1,053460113;0,002013038;1224,410221;0,116840771;0,027892032;;;9,145;0,485157635;3,88E-02;0,121925312;1,96E-01;0,15767551
0,030433055;0,041071461;0,009712168;0,718301637;0,180131106;0,050783628;1,053500582;0,002015647;1224,373017;0,116731073;0,027866252;;;9,155;0,485124383;3,88E-02;0,121916802;1,96E-01;0,157692058
0,030472651;0,041100865;0,009719191;0,718243089;0,180116797;0,050820057;1,053541014;0,002018257;1224,335846;0,116621573;0,027840517;;;9,165;0,485091171;3,88E-02;0,121908304;1,97E-01;0,157708586
0,030512246;0,04113024;0,009726207;0,718184601;0,180102503;0,050856448;1,053581408;0,002020867;1224,29871;0,116512271;0,027814829;;;9,175;0,485058;3,88E-02;0,121899815;1,97E-01;0,157725093
0,030551842;0,041159586;0,009733217;0,718126173;0,180088223;0,050892802;1,053621764;0,002023477;1224,261609;0,116403166;0,027789187;;;9,185;0,48502487;3,88E-02;0,121891337;1,97E-01;0,15774158
0,030591437;0,041188901;0,009740219;0,718067803;0,180073957;0,05092912;1,053662083;0,002026086;1224,224541;0,116294257;0,02776359;;;9,195;0,484991779;3,88E-02;0,121882869;1,97E-01;0,157758047
0,030631032;0,041218187;0,009747214;0,718009492;0,180059706;0,050965401;1,053702364;0,002028696;1224,187507;0,116185544;0,027738039;;;9,205;0,48495873;3,88E-02;0,121874411;1,97E-01;0,157774494
0,030670628;0,041247443;0,009754202;0,71795124;0,180045468;0,051001646;1,053742607;0,002031305;1224,150507;0,116077026;0,027712534;;;9,215;0,48492572;3,88E-02;0,121865964;1,97E-01;0,157790921
0,030710223;0,04127667;0,009761184;0,717893047;0,180031245;0,051037854;1,053782813;0,002033915;1224,113542;0,115968704;0,027687074;;;9,225;0,484892751;3,88E-02;0,121857526;1,97E-01;0,157807327
0,030749819;0,041305867;0,009768158;0,717834912;0,180017037;0,051074026;1,053822982;0,002036525;1224,07661;0,115860575;0,027661659;;;9,235;0,484859821;3,88E-02;0,121849099;1,97E-01;0,157823714
0,030789414;0,041335035;0,009775126;0,717776836;0,180002842;0,051110161;1,053863113;0,002039134;1224,039712;0,115752641;0,02763629;;;9,245;0,484826932;3,88E-02;0,121840682;1,97E-01;0,157840081
0,03082901;0,041364174;0,009782086;0,717718818;0,179988662;0,05114626;1,053903207;0,002041744;1224,002848;0,1156449;0,027610965;;;9,255;0,484794082;3,88E-02;0,121832275;1,97E-01;0,157856428
0,030868605;0,041393283;0,00978904;0,717660859;0,179974495;0,051182323;1,053943264;0,002044353;1223,966017;0,115537351;0,027585686;;;9,265;0,484761272;3,88E-02;0,121823879;1,97E-01;0,157872755
0,0309082;0,041422363;0,009795987;0,717602958;0,179960343;0,051218349;1,053983284;0,002046963;1223,92922;0,115429995;0,027560451;;;9,275;0,484728502;3,88E-02;0,121815492;1,97E-01;0,157889063
0,030947796;0,041451413;0,009802927;0,717545115;0,179946205;0,05125434;1,054023267;0,002049572;1223,892457;0,115322831;0,027535261;;;9,285;0,484695772;3,88E-02;0,121807115;1,97E-01;0,15790535
0,030987391;0,041480435;0,00980986;0,717487329;0,179932081;0,051290295;1,054063213;0,002052182;1223,855727;0,115215858;0,027510116;;;9,295;0,484663081;3,88E-02;0,121798749;1,97E-01;0,157921618
0,031026987;0,041509427;0,009816786;0,717429602;0,179917971;0,051326213;1,054103122;0,002054791;1223,819031;0,115109076;0,027485015;;;9,305;0,484630429;3,89E-02;0,121790392;1,97E-01;0,157937867
0,031066582;0,041538391;0,009823705;0,717371932;0,179903875;0,051362096;1,054142994;0,002057401;1223,782368;0,115002484;0,027459958;;;9,315;0,484597817;3,89E-02;0,121782046;1,97E-01;0,157954095
0,031106178;0,041567325;0,009830618;0,71731432;0,179889793;0,051397943;1,054182829;0,00206001;1223,745739;0,114896082;0,027434946;;;9,325;0,484565244;3,89E-02;0,121773709;1,97E-01;0,157970305
0,031145773;0,041596231;0,009837524;0,717256766;0,179875725;0,051433754;1,054222628;0,002062619;1223,709142;0,114789869;0,027409978;;;9,335;0,48453271;3,89E-02;0,121765382;1,97E-01;0,157986494
0,031185369;0,041625107;0,009844423;0,717199269;0,179861671;0,05146953;1,05426239;0,002065229;1223,672579;0,114683845;0,027385054;;;9,345;0,484500215;3,89E-02;0,121757066;1,97E-01;0,158002664
0,031224964;0,041653955;0,009851315;0,717141829;0,179847631;0,05150527;1,054302115;0,002067838;1223,636049;0,114578009;0,027360173;;;9,355;0,484467759;3,89E-02;0,121748759;1,97E-01;0,158018815
0,031264559;0,041682774;0,0098582;0,717084447;0,179833605;0,051540974;1,054341804;0,002070447;1223,599553;0,114472361;0,027335337;;;9,365;0,484435342;3,89E-02;0,121740462;1,97E-01;0,158034947
0,031304155;0,041711564;0,009865079;0,717027121;0,179819592;0,051576643;1,054381456;0,002073057;1223,563089;0,114366901;0,027310544;;;9,375;0,484402964;3,89E-02;0,121732175;1,97E-01;0,158051059
0,03134375;0,041740326;0,009871951;0,716969853;0,179805594;0,051612277;1,054421072;0,002075666;1223,526658;0,114261627;0,027285795;;;9,385;0,484370624;3,89E-02;0,121723897;1,97E-01;0,158067152
0,031383346;0,041769059;0,009878816;0,716912641;0,179791609;0,051647875;1,054460652;0,002078275;1223,490261;0,114156539;0,027261089;;;9,395;0,484338323;3,89E-02;0,12171563;1,97E-01;0,158083225
0,031422941;0,041797763;0,009885674;0,716855487;0,179777638;0,051683438;1,054500195;0,002080884;1223,453896;0,114051638;0,027236426;;;9,405;0,484306061;3,89E-02;0,121707372;1,97E-01;0,158099279
0,031462537;0,041826439;0,009892526;0,716798388;0,179763681;0,051718965;1,054539702;0,002083494;1223,417564;0,113946921;0,027211807;;;9,415;0,484273837;3,89E-02;0,121699124;1,97E-01;0,158115315
0,031502132;0,041855087;0,009899371;0,716741347;0,179749737;0,051754458;1,054579173;0,002086103;1223,381265;0,11384239;0,027187231;;;9,425;0,484241652;3,89E-02;0,121690886;1,97E-01;0,158131331
0,031541728;0,041883706;0,00990621;0,716684362;0,179735807;0,051789915;1,054618608;0,002088712;1223,344998;0,113738043;0,027162698;;;9,435;0,484209504;3,89E-02;0,121682657;1,97E-01;0,158147328
0,031581323;0,041912296;0,009913041;0,716627433;0,179721891;0,051825338;1,054658007;0,002091321;1223,308764;0,113633879;0,027138207;;;9,445;0,484177395;3,89E-02;0,121674439;1,97E-01;0,158163306
0,031620918;0,041940859;0,009919866;0,716570561;0,179707989;0,051860725;1,05469737;0,00209393;1223,272563;0,1135299;0,02711376;;;9,455;0,484145324;3,89E-02;0,12166623;1,97E-01;0,158179265
0,031660514;0,041969393;0,009926685;0,716513745;0,1796941;0,051896078;1,054736698;0,002096539;1223,236394;0,113426103;0,027089355;;;9,465;0,484113291;3,89E-02;0,12165803;1,97E-01;0,158195205
0,031700109;0,041997899;0,009933496;0,716456985;0,179680225;0,051931395;1,054775989;0,002099148;1223,200258;0,113322488;0,027064992;;;9,475;0,484081296;3,89E-02;0,12164984;1,97E-01;0,158211126
0,031739705;0,042026377;0,009940302;0,71640028;0,179666363;0,051966678;1,054815245;0,002101757;1223,164154;0,113219056;0,027040672;;;9,485;0,484049338;3,89E-02;0,12164166;1,97E-01;0,158227028
0,0317793;0,042054827;0,0099471;0,716343632;0,179652515;0,052001927;1,054854464;0,002104367;1223,128083;0,113115805;0,027016395;;;9,495;0,484017419;3,89E-02;0,12163349;1,97E-01;0,158242912
0,031818896;0,042083248;0,009953892;0,71628704;0,17963868;0,05203714;1,054893649;0,002106976;1223,092044;0,113012735;0,026992159;;;9,505;0,483985537;3,89E-02;0,121625328;1,97E-01;0,158258776
0,031858491;0,042111642;0,009960677;0,716230503;0,179624859;0,052072319;1,054932797;0,002109585;1223,056037;0,112909846;0,026967966;;;9,515;0,483953693;3,89E-02;0,121617177;1,97E-01;0,158274622
0,031898086;0,042140008;0,009967456;0,716174021;0,179611051;0,052107464;1,054971911;0,002112194;1223,020062;0,112807137;0,026943815;;;9,525;0,483921886;3,89E-02;0,121609035;1,97E-01;0,15829045
0,031937682;0,042168346;0,009974228;0,716117595;0,179597257;0,052142574;1,055010988;0,002114803;1222,98412;0,112704607;0,026919705;;;9,535;0,483890117;3,89E-02;0,121600903;1,97E-01;0,158306258
0,031977277;0,042196656;0,009980994;0,716061225;0,179583476;0,05217765;1,055050031;0,002117411;1222,948209;0,112602257;0,026895637;;;9,545;0,483858384;3,90E-02;0,12159278;1,97E-01;0,158322048
0,032016873;0,042224938;0,009987753;0,716004909;0,179569709;0,052212691;1,055089038;0,00212002;1222,912331;0,112500085;0,026871611;;;9,555;0,48382669;3,90E-02;0,121584666;1,97E-01;0,15833782
0,032056468;0,042253193;0,009994505;0,715948649;0,179555955;0,052247698;1,05512801;0,002122629;1222,876484;0,112398092;0,026847627;;;9,565;0,483795032;3,90E-02;0,121576562;1,97E-01;0,158353573
0,032096064;0,042281419;0,010001252;0,715892444;0,179542214;0,052282671;1,055166946;0,002125238;1222,84067;0,112296276;0,026823684;;;9,575;0,483763411;3,90E-02;0,121568467;1,97E-01;0,158369307
0,032135659;0,042309619;0,010007991;0,715836294;0,179528487;0,05231761;1,055205848;0,002127847;1222,804887;0,112194638;0,026799782;;;9,585;0,483731828;3,90E-02;0,121560382;1,97E-01;0,158385023
0,032175255;0,04233779;0,010014724;0,715780198;0,179514773;0,052352514;1,055244714;0,002130456;1222,769136;0,112093176;0,026775922;;;9,595;0,483700281;3,90E-02;0,121552306;1,97E-01;0,158400721
0,03221485;0,042365934;0,010021451;0,715724158;0,179501072;0,052387385;1,055283545;0,002133065;1222,733417;0,111991891;0,026752103;;;9,605;0,483668771;3,90E-02;0,12154424;1,97E-01;0,1584164
0,032254445;0,042394051;0,010028171;0,715668172;0,179487385;0,052422222;1,055322342;0,002135674;1222,69773;0,111890782;0,026728325;;;9,615;0,483637298;3,90E-02;0,121536182;1,97E-01;0,158432061
0,032294041;0,04242214;0,010034884;0,71561224;0,179473711;0,052457025;1,055361103;0,002138282;1222,662074;0,111789849;0,026704587;;;9,625;0,483605862;3,90E-02;0,121528135;1,97E-01;0,158447704
0,032333636;0,042450202;0,010041592;0,715556363;0,17946005;0,052491794;1,05539983;0,002140891;1222,62645;0,11168909;0,026680891;;;9,635;0,483574462;3,90E-02;0,121520096;1,97E-01;0,158463328
0,032373232;0,042478236;0,010048292;0,71550054;0,179446402;0,052526529;1,055438522;0,0021435;1222,590858;0,111588507;0,026657235;;;9,645;0,483543099;3,90E-02;0,121512067;1,97E-01;0,158478935
0,032412827;0,042506244;0,010054987;0,715444772;0,179432767;0,05256123;1,055477179;0,002146109;1222,555297;0,111488097;0,02663362;;;9,655;0,483511772;3,90E-02;0,121504047;1,97E-01;0,158494523
0,032452423;0,042534224;0,010061675;0,715389058;0,179419146;0,052595898;1,055515802;0,002148717;1222,519767;0,111387861;0,026610046;;;9,665;0,483480482;3,90E-02;0,121496036;1,98E-01;0,158510093
0,032492018;0,042562176;0,010068356;0,715333397;0,179405537;0,052630533;1,05555439;0,002151326;1222,484269;0,111287798;0,026586511;;;9,675;0,483449227;3,90E-02;0,121488034;1,98E-01;0,158525645
0,032541512;0,042597083;0,0100767;0,715263891;0,179388543;0,052673783;1,055602581;0,002154587;1222,439935;0,111187908;0,026563018;;;9,685;0,483418009;3,90E-02;0,121480042;1,98E-01;0,158541179
0,032591007;0,042631947;0,010085034;0,715194468;0,17937157;0,052716981;1,055650719;0,002157848;1222,395651;0,111063275;0,026533704;;;9,695;0,483386827;3,90E-02;0,121472059;1,98E-01;0,158556694
0,032640501;0,042666769;0,010093358;0,715125129;0,179354617;0,052760127;1,055698803;0,002161108;1222,351415;0,110938911;0,026504452;;;9,705;0,483355682;3,90E-02;0,121464085;1,98E-01;0,158572192
0,032689995;0,042701549;0,010101672;0,715055874;0,179337684;0,052803221;1,055746833;0,002164369;1222,307228;0,110814814;0,026475264;;;9,715;0,483324572;3,90E-02;0,12145612;1,98E-01;0,158587672
0,03273949;0,042736287;0,010109976;0,714986702;0,179320771;0,052846263;1,05579481;0,00216763;1222,263089;0,110690984;0,026446137;;;9,725;0,483293497;3,90E-02;0,121448164;1,98E-01;0,158603135
