l [m];Ethane;Propene;Propane;Hydrogen;Ethylene;T [K];"""C2H6 --> C2H4 + H2"" rate";"""C3H8 --> C2H6 + H2"" rate"
3.03500000000000;0.52113227251282;0.0341349936128509;0.131086915810295;0.173890453612135;0.139755364451899;1064.03039507016;0.00119419660329799;0.000304244073731917
3.04500000000000;0.521017354838678;0.0341497203509527;0.131057784138341;0.173962478281302;0.139812662390727;1063.92244923079;0.00118999055789085;0.000303186541826425
3.05500000000000;0.520902860097716;0.0341643936218309;0.131028758866986;0.174034238283592;0.139869749129875;1063.81487741952;0.00118581301833944;0.000302136126879622
3.06500000000000;0.520788785355174;0.0341790137938287;0.130999839260875;0.174105735454063;0.139926626136059;1063.70767712705;0.00118166369941175;0.000301092758022069
3.07500000000000;0.520675127706128;0.0341935812315632;0.130971024592108;0.174176971609128;0.139983294861072;1063.60084586901;0.00117754231964401;0.000300056365317141
3.08500000000000;0.520561884275085;0.0342080962959754;0.130942314140142;0.174247948546804;0.140039756741993;1063.4943811856;0.00117344860127884;0.000299026879745774
3.09500000000000;0.520449052215598;0.0342225593443784;0.13091370719169;0.174318668046958;0.140096013201376;1063.38828064126;0.00116938227020494;0.000298004233191548
3.10500000000000;0.520336628709874;0.0342369707305057;0.130885203040625;0.174389131871549;0.140152065647446;1063.28254182441;0.00116534305589679;0.00029698835842585
3.11500000000000;0.520224610968398;0.0342513308045586;0.130856800987891;0.174459341764864;0.140207915474288;1063.17716234709;0.00116133069135801;0.000295979189093853
3.12500000000000;0.520112996229562;0.0342656399132524;0.130828500341401;0.17452929945375;0.140263564062034;1063.07213984465;0.0011573449130631;0.000294976659700155
3.13500000000000;0.520001781759291;0.034279898399862;0.130800300415954;0.174599006647845;0.140319012777048;1062.9674719755;0.0011533854609015;0.000293980705594962
3.14500000000000;0.519890964850689;0.0342941066042671;0.13077220053314;0.174668465039801;0.140374262972103;1062.86315642074;0.00114945207812336;0.000292991262960697
3.15500000000000;0.519780542823681;0.0343082648629961;0.130744200021251;0.17473767630551;0.140429315986562;1062.75919088393;0.00114554451128446;0.000292008268798402
3.16500000000000;0.519670513024662;0.0343223735092699;0.130716298215197;0.17480664210432;0.140484173146552;1062.65557309077;0.00114166251019445;0.000291031660914979
3.17500000000000;0.519560872826156;0.0343364328730448;0.130688494456418;0.174875364079247;0.140538835765134;1062.55230078883;0.00113780582786467;0.000290061377910261
3.18500000000000;0.519451619626477;0.0343504432810538;0.130660788092802;0.174943843857193;0.140593305142475;1062.44937174727;0.0011339742204573;0.000289097359164498
3.19500000000000;0.519342750849393;0.0343644050568493;0.130633178478598;0.175012083049147;0.140647582566013;1062.34678375658;0.00113016744723548;0.000288139544826011
3.20500000000000;0.519234263943804;0.0343783185208428;0.130605664974337;0.175080083250394;0.140701669310623;1062.24453462827;0.00112638527051435;0.000287187875799141
3.21500000000000;0.519126156383414;0.0343921839903455;0.130578246946752;0.175147846040715;0.140755566638773;1062.14262219465;0.00112262745561311;0.000286242293732354
